,influencer_username,platform,text
421,aliceliveing,influencers,"MAY 28 DAY CHALLENGE  ⁣
⁣
This is by far one of my favourite challenges to date  and I cannot WAIT for you to all try these workouts over the next month.⁣
⁣
If you’re after something to kick start your fitness journey  something to keep you motivated and strong  and something to get you fitter than ever  then my challenge is for YOU.⁣
⁣
There are no gimmicks or fads here. We follow a structured four week programme that I can guarantee will get you feeling stronger in just 28 days. ⁣
⁣
I promise to keep your training consistent. ⁣
⁣
I promise to keep your training challenging. ⁣
⁣
And I promise you that it will be FUN  ⁣
⁣
So download my app today and join THOUSANDS of people doing my challenges each month. ⁣
⁣
Comment below if you’re joining me for May  ⁣
⁣
 ALSO - if you’re pregnant or post natal  the second slide is my wonderful  carolinebraggpt schedule who runs our pre and post natal programme on the app so feel free to tag anyone below who might find this useful  ⁣
⁣
⁣"
422,aliceliveing,influencers,"Here is yesterday’s spicy upper body session for you to try. At the moment I split my training to two lower and two upper sessions per week and whilst that is complete personal preference  I do feel it’s a nice balance where I feel I’m able to hit everything across the four days. ⁣
⁣
TAG your training partner below  and try this one out this week  ⁣
⁣
A1. Mobility  not filmed   swimmers  resistance band face pulls. ⁣
⁣
B1. Weighted pull ups 4x2 ⁣
⁣
 Please note if you’re not quite ready for pull ups you can do them seated under a bar with bent legs to support you  you can do resistance band pull ups  or negative only pull ups  ⁣
⁣
C1. Alternating dumbbell row 3x8 each side ⁣
C2. Push ups 3x8-10 ⁣
⁣
D1. Lat raises 3x10 ⁣
D2. Landmine rotations 3x8 each side ⁣
⁣
E1. Rowing intervals 5x150m sprints ⁣
⁣
Any questions  pop them below. Everything is in real time to show control of the reps and true form  ⁣
⁣
 UpperBodyWorkout  Workout  Motivation"
423,aliceliveing,influencers,Happy bank holiday my loves 
424,aliceliveing,influencers,"If you’re bored of the same old crunches at the end of your session  why not re think your core workouts and instead try some of these. Our core cylinder has multiple roles and moves in multiple directions and only utilising one movement pattern of flexion/extension is selling yourself short of really getting the most from this muscle group. 

TAG a friend below and get your abs fired up this bank holiday  

 CoreWorkout  WorkoutReel"
425,aliceliveing,influencers,Just breaking up the workouts with my cute outfit today. Sometimes I’m all about the comfort > style 
426,aliceliveing,influencers,Spend the day with me   GRWM  HappyDay
427,aliceliveing,influencers,"I want to be honest here. Today I felt incredibly uncomfortable in my body. ⁣
⁣
I’ve been away and I’ve enjoyed all the food and all the moments of happiness. But there is no denying that my gym kit felt tight this morning. And I can feel that my body has gained a little weight and that’s never an easy process to accept. ⁣
⁣
If I’m truly honest  it’s what stopped me going to the gym yesterday. I just couldn’t face being in that space and feeling as I did. ⁣
⁣
Having come so far from a place of dieting  it feels almost shameful to say that I actually want to lean up a bit. I’ve done the work to improve so much of how I feel about my body  but I also LOVE my fitness and right now I feel slow and heavy. ⁣
⁣
You know that I always lead with 100  transparency on here. I won’t lie or hide how I’m feeling because that serves no purpose. Instead I just wanted to share my current thoughts because I know that so many who’ve gone through the transition I have can also feel how I feel now. ⁣
⁣
It isn’t wrong to want to change your body. I fundamentally believe that. But the motivation has to be from a healthy and positive place. Do I want to end up where I was 5 years ago  No. Absolutely not. Am I open to having a little more routine and being mindful of my eating for a few months  Yes  I am. ⁣
⁣
The process is important  as is the purpose. But if those two things align you can achieve things without falling down a slippery slope of restriction and self hatred. ⁣
⁣
I hope this offload in some way resonates with some of you. No  I’m not going to be sharing every meal or tracking macros. But if you’re interested in my approach I’m happy to share more if it is something you’re interested in. "
428,aliceliveing,influencers,"Final holiday post before I snap back to reality  ⁣
⁣
Last nights Q A has got me thinking about creating a fashion line. I really feel there is a gap for beautiful resort wear. Bold prints  colour and beautiful fits. ⁣
⁣
I messaged my manager last night as it’s really got my cogs whirring  so I thought I’d ask you if that’s something you’d be keen to see and what you’d expect from a clothing line "
429,aliceliveing,influencers,"Upper body mobility routine  ⁣
⁣
If you’re heading to train upper body this weekend  why not try incorporating some of my favourite primer movements to get your shoulders and t-spine feeling groovy and ready to train. ⁣
⁣
TAG someone below who might find these useful  and let me know if you give them a try  ⁣
⁣
1. Three point t-spine rotation ⁣
2. Prayer stretch ⁣
3. Prone swimmers ⁣
4. Side lying windmills ⁣
5. Alternating toe taps ⁣
⁣
 Mobility  UpperBodyWorkout"
430,aliceliveing,influencers,Paddy understood the sunset assignment 
431,aliceliveing,influencers,A word on sweat   Sweat  WorkoutReel  RealTalk
432,aliceliveing,influencers,"Holiday workout for you all to try  This one includes dumbbells and a bench so can be done in most hotel gyms  I hope   ⁣
⁣
A1. Mobility  Focusing on hips  ankles and t-spine  final video  ⁣
⁣
B1. Slow paused goblet squats 4x12 ⁣
⁣
C1. Single leg squat to bench 3x8 each side ⁣
C2. Single leg hamstring bridge 3x12-15 each side ⁣
⁣
D1. Kettlebell swings  you can use a dumbbell here  5x12 ⁣
⁣
E1. Intervals of any kind  I used an assault bike but it could be sprints  burpees  anything that gets your HR up. 8x20 seconds on 20 seconds off ⁣
⁣
TAG anyone below you’d like to try this with and let me know how you get on  ⁣
⁣
 HolidayWorkout  Strong  Workout"
433,aliceliveing,influencers,"And so we leave  thechedimuscat and head on to the next part of our trip. ⁣
⁣
The Chedi is a real wow factor hotel  with picture perfect views everywhere you look. It’s been the perfect place to unwind and relax before heading to Dubai. The facilities are amazing  with two beautiful restaurants  an amazing gym  103m pool  the longest in the Middle East  and a beach too. ⁣
⁣
Oman is definitely perfect if you’re looking for the hot temperatures of the UAE without the craziness of Dubai. Exploring Muscat was such an experience and the Grand Mosque was amazing. ⁣
⁣
I feel very rested and relaxed and the flight over to Dubai is only 45 minutes so a very easy hop to another exciting destination. ⁣
⁣
Here are just a few of my favourite photos. ⁣And thanks to  alexb travelguru for suggesting this idyllic spot. 
⁣
  Holiday  PhotoDump"
434,aliceliveing,influencers,"Let’s talk holiday training  ⁣
⁣
So  I know many of you like to stay active whilst you’re away. I’m the same. I actually have more time and more energy to train when I’m away as I don’t do much else except lounge around all day so it’s nice to get my body moving at some point during the day. ⁣
⁣
Unless you’re staying at a super duper hotel  most hotel gyms will have a skeleton set of equipment. Namely some dumbbells  perhaps a bench  a Swiss ball  and usually some rogue machines that you’re never quite sure of.⁣
⁣
When it comes to my training whilst I’m away I am flexible and adapt my sessions depending on what I’ve got access too. ⁣
⁣
I will usually focus most of my training around using dumbbells as they’re most versatile  some body weight movements and some cardio. ⁣
⁣
Here is an example of a workout I did yesterday that you can try either at your gym or whilst you’re away  ⁣
⁣
1. Deadlifts - you could use dumbbells here and do an RDL variation. 4x8 ⁣
2. RFE split squat. 3x8 each side ⁣
3. Swiss ball hamstring curl. 3x12-15 ⁣
4. Reverse lunges. 3x8-10 each side ⁣
5. Skipping intervals 10 x 100 skips with 30 seconds rest in between ⁣
⁣
TAG your holiday buddy below and try this lower body burner out on your next trip  ⁣
⁣
 HolidayWorkout  Holiday  Strong ⁣"
